,1,2,3,4,5,6,7,8,9,10,11,12
V185,2.427257132,32.82135225,18.31920678,16.33557405,39.89038519,20.50756669,8.287986683,4.028812004,15.45654274,9.951759901,27.77204591,27.78951323
V186,33.54147932,16.31376998,22.08169241,19.69556636,32.79226973,45.37447681,1.969840868,23.67308673,11.11062272,8.87376993,10.56600945,6.85281045
V187,2.825167678,12.49582196,1.568807378,5.184512328,7.219560925,10.65155477,1.762306304,21.27781445,8.209557083,6.012114742,4.269420308,5.486229298
V188,1.46150758,9.730847473,2.426241247,1.977995784,0.634589744,6.883286016,12.58406661,4.029694589,3.218517509,1.625710872,1.997767532,1.975072984
V189,13.63428708,15.12514045,5.512168384,8.523797999,8.287143577,10.6047404,16.32530047,0.98255896,1.415272604,5.040901015,5.045508212,4.238234411
V190,17.59291215,25.00581071,1.89963484,21.56912435,3.924870608,11.23564632,31.39085884,8.447496441,8.031702335,13.26318789,5.672551843,4.971292035
V191,17.98715538,16.25603715,3.357922294,11.3698419,4.541179241,17.54687319,3.476982936,11.08011861,5.299471212,20.25350383,35.62799631,7.142952209
V192,43.82170852,11.10347836,24.03999052,26.06901313,37.38240819,20.44607324,6.425862223,84.0518718,9.990194814,23.76280672,50.99305881,19.82365199
V193,3.476505894,9.419299928,517.2586442,9.785416774,240.0180013,14.852374,3.293829234,5.342912209,119.8025485,5.967574842,2.035638788,5.544300655
V194,23.95379072,22.80829641,3.661301001,68.43470071,10.39529675,8.899659596,2.626036564,24.36513279,6.507182529,12.05282463,34.15109953,26.64483482
V195,13.46421421,14.3278842,48.85956309,13.08705022,16.64707958,12.81053887,30.96572468,50.64379804,3.546952286,12.59358352,6.914684736,5.83650042
V196,10.48472144,7.446634363,0.801890677,7.401793223,0.84697406,11.71185693,3.438601733,11.09918489,2.223650455,5.272083912,5.301848706,6.658496518
V197,404.1776855,3.853269824,37.47999079,2.553184776,37.1450148,33.18812785,18.17574808,12.37385696,6.94262336,14.92004778,3.739870449,6.866564279
V198,8.833971787,13.83278484,144.0371501,2.583664943,308.1211804,18.44857373,3.063589284,16.36791364,72.51219526,17.01029338,3.761463308,6.321015977
V199,13.19979641,13.0475113,1.069873039,5.932721788,0.905155731,9.610736427,11.36994562,3.578690536,1.327001272,11.34059548,5.242141795,3.923433772
V200,9.157051242,20.57189621,0.811613674,1.842461074,17.74494418,6.483182569,9.338930712,1.66452643,4.035492442,8.051094013,17.57286279,3.696886428
V201,3.89394221,7.986735505,58.99481412,10.58722948,37.22632842,9.55930842,3.128711351,2.029441498,6.636979722,5.198990967,1.909250545,10.32566519
V202,16.97982837,29.86419006,2.753849812,6.819749434,14.4450601,8.861600172,32.42716471,24.28924352,12.10996616,12.96674341,20.36650772,5.308603388
V203,53.99196511,23.15725439,7.496368122,3.808600767,7.601497338,26.08144028,17.22043543,70.27598874,8.019051199,15.89857373,9.911053868,3.352425857
V204,13.01799852,18.8406053,4.371422291,5.711976909,61.21264359,26.06171619,2.507836699,15.91419175,18.14750981,14.71395929,9.796025823,4.926340195
V205,1.812445601,12.60151624,269.0246085,10.30372809,58.68029788,12.49430202,2.987811725,3.471821452,22.03377846,15.36247883,27.93313377,5.874022555
V206,13.41713377,8.986627298,3.267741869,10.38073312,3.381663843,22.58679346,9.785990927,26.21206457,2.950956355,12.14799615,7.380203454,6.253335242
V207,0.876944459,11.78326412,15.19483319,3.218135046,67.76037156,16.5372448,2.198563249,22.77865067,27.29276451,12.88522105,16.72981069,6.555727176
V208,6.616103058,11.47664082,1.939931283,1.99531567,4.820937456,19.99891505,8.164736657,17.37583102,4.69691444,10.0741461,3.755204149,7.842164584
V209,25.85724659,27.32766263,2.967074395,6.234714521,5.593989393,13.67659693,10.44019013,6.418397172,7.654185516,11.99825084,10.94178283,3.754035757
V210,10.03568437,11.91190034,153.2926727,20.24380564,26.37113224,6.386868645,13.22463898,2.034293109,2.663607847,3.61506298,3.242236636,6.695951881
V211,6.958041657,16.09829994,1.738939548,7.201074815,1.925226322,13.34831981,7.688968939,3.113458867,7.299005147,17.09211645,27.28832455,8.407207353
V212,5.290671807,13.23430999,2.01160822,2.287227435,3.973565162,11.5527776,4.718052547,4.432729113,4.723660285,10.59274942,4.418895051,7.422581082
V213,3.603694491,20.27765524,1.587631486,1.608844684,0.927731743,12.85608326,7.859998444,4.637853442,6.796630027,4.217306689,8.151449457,7.138160021
V214,2.115432929,11.04958092,0.573056008,6.791529141,0.811960466,5.925926452,7.23779001,8.439933812,1.697075604,4.52619364,5.150197161,3.744657876
V215,2.63244006,16.97794203,2.085751156,2.648527377,2.888044998,14.57122034,7.237038384,0.90027127,5.819647863,7.128452245,12.50921881,1.467649281
V216,681.5581033,8.32146994,23.31182432,33.01634077,1.505879825,35.80522705,26.87013875,5.544664598,15.98246237,7.986380383,11.42777496,4.462950362
V217,47.1549174,16.05409739,280.4234315,38.56012612,169.8673064,23.83965079,9.544995031,35.08278487,16.47856694,23.76657144,16.55066782,30.74000703
V218,264.8162633,10.95705974,55.92636054,92.89663563,2.62809058,2.162255319,19.75366265,4.218955025,70.65935433,12.31203023,4.252739858,8.928987897
V219,4.710447264,14.55583333,2.36441565,10.60020748,16.06058717,11.37022845,5.493740209,9.638273016,2.028553952,19.60583276,7.165283823,1.71973186
V220,483.2576284,4.295780428,61.56756735,136.009092,15.21399172,5.458968656,2.494872348,9.703192836,6.840647477,1.316607089,1.710954832,5.874912662
V221,6.290784791,19.36039502,247.6525204,23.20927734,106.1686745,21.73372626,53.35486048,30.34899806,9.985089369,3.469631519,7.182793126,10.60922488
V222,2.528758552,14.83945012,1.97927497,8.187331369,27.27166343,2.607224212,2.940545777,23.01880673,14.54746398,18.41352899,2.089587934,9.259664759
V223,575.7049959,7.024586144,14.94589384,76.18010032,8.197173801,12.37782961,27.71263979,20.68136264,4.840426139,15.56030596,3.543015935,18.59545366
V224,16.30220973,11.87101021,15.37567847,3.914566406,47.32332912,27.36535328,3.343252848,7.790715252,25.98413518,0.612483573,15.46016468,9.497893243
V225,52.44795435,16.10029222,2.382524546,6.304643796,1.10760736,5.536968268,5.665599386,8.523823087,7.479265376,7.240467395,1.799916156,4.840669953
V226,324.5286871,15.30747171,16.02828816,190.031893,42.53999001,4.244173944,5.291619279,33.18184082,221.0915077,10.6124192,8.070901805,9.533769227
V227,0.760157553,24.27594371,1.431890509,6.192048523,40.36426006,13.9999009,17.0212858,12.87339942,25.39281182,27.22688266,13.70456349,4.298428816
V228,439.8135293,2.789405018,18.28527924,86.5746514,5.811688083,4.771346002,9.065735051,8.835838734,24.57836434,1.205366607,5.980197931,6.167479343
V229,490.9732629,25.37435468,66.71880841,81.17479005,11.28972985,11.17233329,28.99182249,30.01834995,13.51932303,46.76522196,4.682770904,49.33947044
V230,84.78469451,32.66651652,41.47472577,96.16413279,11.74142416,3.394046433,29.86288474,32.03532934,3.394967101,3.917770322,22.94370017,57.09980081
V231,61.99235826,15.42604779,33.72302993,22.10792742,18.09483381,13.14981335,4.448915235,9.965231995,11.10047824,8.979644798,33.06239706,32.17204828
V232,54.88409678,41.13969267,3550.435334,1.004747779,1115.993833,56.46875051,2208.585742,113.3236116,175.4072756,10.64177414,379.6762664,23.59407214
V233,246.4777755,13.55544773,24.52485053,167.8147881,4.535788054,11.33658568,104.9075793,6.283309002,69.24989312,11.44269496,13.61785935,9.180648156
V234,613.3303052,2.326197892,21.13378918,26.85558578,0.707785296,10.62906418,33.66875509,20.65068521,1.636709895,7.821701846,12.76339099,8.016538827
V235,1.468039932,2.313635357,2.197499772,1.624145741,5.338796913,1638.190599,14601.70972,1.252677973,5.040037454,0.482802549,2324.07516,9.177308416
V236,38.79395156,33.58272846,287.3358691,46.8716173,211.2423322,38.28670216,4.735566657,28.10285454,5.123117738,1.699876835,4.085221281,11.1442926
V237,421.347381,10.57727833,1.689003143,62.48699831,1.099221114,14.70137865,6.281305924,5.612528648,2.075786965,9.172218886,3.044847745,8.480313457
V238,505.826488,8.820687372,1.419159486,9.886430876,2.195211923,23.11785018,15.99611192,11.15202002,1.481882514,11.15969963,16.84275052,32.4057271
V239,10.86912937,9.866991686,2.12320491,14.3204308,2.451513581,0.437102651,3.636513063,3.775529899,4.676112615,2.777262389,3.871675225,9.951387073
V240,3.894870601,12.55881348,25.62357364,2.173723276,57.00450137,11.26881562,17.90931354,2.995695239,11.50939688,19.93304411,6.697146849,4.426577443
V241,551.0059177,13.39235428,103.5623051,214.8853164,34.13018285,7.473245856,6.884625749,5.511586612,226.8557131,18.89271859,8.266734526,2.187759395
V242,148.4675319,15.10465775,11.1288549,61.69957281,2.868489711,6.145057227,23.47203954,8.821085308,1.248335982,10.22584711,13.13354566,46.4675654
V243,485.9408606,13.3950852,22.92967411,7.286855093,2.144246108,7.142631199,5.024459344,2.51985633,10.1916403,7.499318277,7.103812782,5.247410001
V244,12.3202423,279.2783296,14.44650606,2.642122686,1.718553361,8.846587385,25279.09127,23.14240088,18.66005149,8.173674367,735.5875781,5.099816095
V245,261.6681085,9.877822622,75.30210582,193.0456523,30.57086657,9.444361659,4.496787959,14.03705911,234.6308615,9.253914708,79.97135876,7.409108243
V246,345.9347432,22.46609507,18.93753573,123.1170454,2.64738129,0.612959542,17.89134691,1.726913119,2.331329997,4.022515595,65.51789771,130.6347106
V247,1.31759657,0.147878616,1.775366727,31.66506595,3.202327839,268.9560085,5982.09981,48.69146813,1.473601197,21.62279966,1391.776032,181.3835218
V248,296.7256286,35.33352593,54.84533439,44.28084544,6.33121499,2.831574742,15.08538683,74.51172221,6.722563665,12.46297172,130.4031969,1455.59355
V249,232.4550574,18.61133044,4.314987598,134.7185222,6.885576524,2.953436972,66.37722659,13.53362219,5.695355425,2.910417652,15.13230271,27.58420538
V250,742.0084153,20.46909426,99.07984587,340.8725975,21.19222761,1.257666553,68.3934842,3.719138137,170.4073744,56.21920468,113.3541763,4.42197581
V251,10.46017923,12.82649944,41.19016666,0.852814982,37.94414568,82.0790248,2074.000632,3.025438623,18.66591575,12.17821916,473.8531413,4.645924324
V252,5.360093259,41.8998132,560.8719707,41.61581909,430.4771056,3.182270703,5.882197369,6.798019858,155.8089381,1.647257717,9.828753166,101.547982
V253,14.98985944,21.20845869,5.074372909,7.569198682,3.659954171,8.37573724,51.20933591,10.37509664,2.941274438,16.43929273,19.66365454,1.417204762
V254,91.64129657,11.21154758,3.070385233,10.75317531,12.02105354,7.152380878,2.792975987,20.41701467,34.95156038,0.865331478,10.4644173,4.857276139
V255,1657.817372,20.73086541,18.76704139,3.729791253,20.96532992,3.024633134,9.842438668,7.824035813,14.3520753,2.746200899,8.823924552,133.4417686
V256,34.57887776,24.40069777,12.61934402,32.87945475,11.81519726,8.971365573,16.27865449,4.785935619,20.2173795,6.408412669,2.375929878,5.126498974
V257,46.06103939,2.917855955,1.188823201,15.96770239,0.468280551,0.414175413,3.791936108,2.079118619,1.082437542,0.618050026,1.149966688,4.026640283
V258,1122.212482,94.70274007,57.58504642,29.35613829,47.55776855,19.81505508,6.414266543,53.34903635,83.88102094,2.869424362,10.82784612,101.7031341
V259,347.7457996,14.78371059,82.39872295,100.3008799,6.296046437,13.00436051,17.17643755,20.23947872,23.58824508,13.75354337,7.069523119,2.335255551
V260,2.010977366,11.54396494,0.744069494,26.51510073,0.259058589,45.35855627,1.612687773,48.28031004,4.569832152,5.413386914,28.05082053,2.76405971
V261,431.7308592,26.71020951,27.4668714,67.67845821,3.826702549,10.78324006,17.59802987,37.92830822,11.17033258,51.56737385,9.570626699,21.0940418
V262,28.75883752,44.32953121,17.49586082,6.585370413,25.12771888,0.61406746,4.522706406,20.30229225,20.29816266,3.085606098,4.010001415,29.96251843
V263,1.072444905,26.78062874,80.72089728,17.882545,104.7710468,27.71973545,17.45338497,2.333126349,71.2569414,11.22025408,3.798327827,12.84121629
V264,4.728353728,0.621340413,1113.421939,40.2624354,1337.000769,23.65159186,11.69169851,0.58692777,4.84434571,22.99199423,22.57494937,6.345920037
V265,217.598605,6.628770718,596.7359217,19.01177982,103.51833,6.978989375,9.036976352,12.938741,11.22486675,18.06606974,2.515693326,39.31643143
V266,513.8554302,34.04557547,25.87028295,1.959486327,21.5215146,7.55969163,24.53513294,51.80970693,55.60917217,63.08939044,1.279154005,4.018520787
V267,2.534725695,14.70124687,1.461503945,17.50387488,0.773911715,36.93275977,53.35243376,73.6208444,3.101987504,3.425906233,7.954083657,10.73237274
V268,158.1761277,27.99416955,11.20777349,84.17891397,13.28063901,0.687238804,3.011556499,60.51229725,51.49646638,0.867491188,67.38066042,29.43205152
V269,57.09306339,64.79574859,290.9358467,2.415094463,231.2728973,1.010938963,6.893306151,2.082788857,6.287013611,1.371138969,41.34948537,15.00888448
V270,26.08664561,6.266313447,1297.671639,19.8662928,226.8557467,1.257511945,3.70815036,12.30439343,11.29499281,1.741124865,13.20653004,16.23281977
V271,4.811910961,36.70168606,4.684765001,16.1016123,7.82035757,6.400150295,24.58799094,2.639505601,13.81452166,27.43470482,48.39400022,76.53353515
V272,7.040081718,26.1106429,4.303630024,29.97394346,4.977764774,47.02670604,12.64035124,19.65266375,3.046105241,2.669912019,8.139281245,11.39261252
V273,2.180862913,14.96687061,82.5785782,34.97170748,9.975167241,34.27185528,61.77826742,37.40086233,4.398790456,2.921607348,4.503726619,7.599935738
V274,32.71746913,17.58382242,2.135681715,32.14480199,1.809056341,0.708005697,4.651109185,23.16415884,9.638290492,2.967692907,17.21450607,5.35593973
V275,3.988599364,22.22685207,3.471911681,22.59467074,79.96991382,21.58122677,51.18473455,15.56706603,3.629249359,6.448582601,33.97342716,6.928898153
V276,20.91725425,17.214784,6.429537719,16.59821285,10.41875123,11.25934421,10.8369046,22.12544195,9.488693341,3.853636932,6.700576348,4.571884479
V277,4.261803441,12.41929716,21.27778364,9.013368089,29.85912092,4.654848056,5.663754321,16.43359617,5.172276975,6.112672952,6.796511087,12.97567743
V278,2.31087739,13.50691363,1.858333749,6.861106251,7.072005706,9.347139892,5.966240188,1.262433578,3.140886234,2.909902588,15.5630774,4.347015554
V279,190.1977676,7.317731897,40.48119623,90.5348919,1.905125283,1.49680388,2.285418196,1.500274166,40.3280104,4.215902968,3.636449173,7.44369927
V280,520.8053632,4.751392602,2.668906941,5.759816887,2.12792038,5.161523861,12.40539744,23.76853625,17.21542757,1.805307755,7.482278027,4.215188772
V281,201.3303898,5.115351015,7.324647183,28.36711466,1.781024238,3.403558758,17.89786464,1.594044399,11.88080359,3.219355714,14.21000307,11.02004361
V282,1.629486301,19.34694632,4.989380412,4.157950318,3.900269542,4.410823143,26.27391152,6.543939344,3.209425774,8.060347972,5.970911948,5.434949697
V283,3.942389957,44.13940444,10.77805043,97.7518375,5.017870448,5.964146541,57.794902,12.20619742,30.84768982,7.889290841,19.13326251,36.56011317
V284,16.86145495,28.45764636,6.796689495,59.36541704,5.228984787,14.83635966,20.3067591,49.61772574,11.65345885,3.952205003,4.912623561,38.85644906
V285,2.628196878,18.66106318,2.074078827,39.48551358,4.674030724,16.15654637,23.46477171,14.12998595,4.392992031,13.85448357,29.37778285,7.446693186
V286,3.905407751,28.13949388,4.27771068,1.440109924,1.653386063,76.88618517,270.2644236,10.07127088,13.91724262,42.70031924,2511.126734,7.252883105
V287,8.764796417,31.92302181,38.9859952,63.12852994,58.61257699,17.33063058,35.90205861,8.184858935,85.71566492,6.352413934,4.900421742,31.19546109
V288,16.35483351,67.40716479,38.13074245,290.9750137,15.27445257,2.563013792,41.36899934,67.26619423,148.7314808,2.051647363,2.85687369,32.8241343
V289,1.411308505,9.37977838,761.5276087,1.767644531,1006.322747,5.556519208,6.453925809,53.58956784,730.090522,1.213652643,19.68624888,13.46765938
V290,4.680020256,21.28604821,728.6141341,71.46005677,520.596405,15.7186287,3.78170521,38.05916883,133.5038452,3.172284006,23.45660604,131.2106492
V291,27.46884934,10.92912218,2.137869139,4.202479734,12.04739922,27.57765644,11.99178033,19.83974113,8.277277585,6.765970058,8.153451108,6.336315892
V292,11.66691991,15.98306757,2.735990481,9.686300902,12.18451037,19.18360812,4.438005055,16.65045151,5.259915888,0.840883986,1.881888893,2.429383291
V293,7.202773942,9.614856327,116.7058945,52.17109767,108.3377383,37.11104318,6.700248713,9.740045045,7.755973955,51.70739263,93.57711637,15379.06774
V294,27.4063293,19.39983784,33.08789371,28.38581017,11.93145343,44.28358375,7.331102882,33.73580394,2.651180126,24.74893994,3.637194702,4.260923205
V295,30.09914527,38.15428322,4.267670703,6.939003644,31.19566896,0.653439825,6.131197063,8.62206072,25.61092727,11.59865239,17.18248185,14.58213555
V296,254.6632202,2.924600426,1.463950002,105.9946689,7.106177681,8.955547732,47.65081671,23.2406204,33.25867119,13.59015339,17.52770689,6.513252399
V297,48.75755146,12.45829905,1.694649745,1.821436849,8.208986574,9.845370418,5.670209911,14.08911471,1.69921608,6.643301799,1.199213664,5.880323794
V298,193.5866769,7.058222285,32.94789608,99.33188922,10.36606757,6.021473541,6.956329714,5.374852724,85.41045985,27.43269428,9.81122793,113.6793656
V299,249.4477226,8.239768717,19.02678891,41.96932216,27.5666249,5.623607075,10.27813255,16.69084895,44.84844719,57.41698241,0.786655036,3.47553676
V300,193.2796521,9.919714433,42.25559913,64.33092726,13.0907603,5.0496775,10.67740749,10.72798155,12.91221105,11.09293563,2.494045137,17.13451965
V301,606.6200236,34.18278761,2.815199609,13.70704336,24.13938456,1.246714681,61.08397396,26.01055672,111.5084494,18.03223234,36.86364985,61.61466773
V302,4.067515798,17.43068361,1.387235139,5.864275699,23.89811168,19.67363572,1.931156551,14.18664792,7.510271549,15.7592702,9.326307566,22.91726431
V303,171.1281027,3.696932788,77.56737162,60.68227528,59.92788564,8.929262652,3.375386206,7.433983007,175.7495922,14.48770223,18.15693427,3.601710348
V304,564.59798,3.746339151,13.13695128,151.1023416,5.612990616,13.07699604,56.83026605,24.92800827,8.757353117,3.292455402,4.106329199,6.411870163
V305,9.28794555,6.494999219,0.76910091,3.573792551,4.090272041,26.98989655,12.53292183,45.92352416,2.828341355,14.41668669,19.24954141,8.97901464
V306,30.57269144,4.550864835,1679.826025,2.499403906,1094.220152,0.944449124,4.736386669,2.543249517,87.43215915,7.177407295,3.288029866,2.567775558
V307,6.70277818,18.19275837,1.343795426,3.55591301,21.26846087,20.22484424,3.299253203,8.927409385,4.361003025,13.31785652,5.788239649,4.090482433
V308,49.44202959,20.28833988,3.073675594,2.303329826,6.057796185,16.36246564,5.412152897,24.65745349,7.612627278,15.18581878,11.95801882,11.40400647
V309,17.3933798,11.97921359,49.27364603,14.70282483,12.27227974,5.438441265,4.965512078,3.610081259,5.682340836,6.424790892,4.117425577,11.18203612
V310,15.08585157,0.719007571,6.655635384,17.0621915,7.87647512,17.33223407,6.432298551,40.63377317,7.606083974,7.818639771,7.187472792,3.5927109
V311,17.01735964,23.18241865,19.80630159,34.41154192,63.69613099,30.40878085,43.29212431,66.41596543,61.54657741,26.45209947,1.481252989,88.9064332
V312,539.1947048,7.624783445,0.75651273,96.09545114,71.98481239,5.926963761,25.42961507,57.5680693,3.135551052,14.04358782,34.72614443,21.09238464
V313,138.1747,49.81594038,32.2499722,100.9210376,54.74062732,43.53574987,24.60410867,57.44015959,264.26606,19.18395136,44.42727259,41.17752995
V314,551.3482718,16.42837177,8.314227047,49.34460501,8.909662112,12.18287068,14.74237051,28.37674608,48.05171489,35.67503613,57.75985311,223.3812653
V315,451.0789379,10.4730144,75.42311432,60.17392493,13.82521541,3.237279345,13.12382634,11.36388131,24.8126866,26.55454253,25.86406291,10.69422796
V316,18.02638725,22.24297376,39.26615139,134.5824278,19.38730268,6.018214216,2.946999523,20.4012385,6.361331009,0.803062013,1.611740127,6.236266339
V317,10.69406175,10.52777571,17.08494643,3.421005688,6.847575619,11.36329683,3.9822925,6.324337432,10.59081699,6.830121388,0.678620998,2.129504072
V318,32.09662664,43.57355738,7.909810159,25.7895752,53.15331959,18.93076884,5.282544072,15.27072264,38.66606679,3.263449847,7.147714305,19.13257726
V319,39.65401579,9.570842582,263.8920825,0.631725667,216.567494,17.89727032,6.288732717,21.35083114,59.64851029,15.6225868,8.986111908,3.583885648
V320,11.76919829,13.1436924,2.777506372,1.022496866,7.530298532,31.18932394,6.622354111,11.34409322,5.076256495,10.70266367,11.2523654,3.839330654
V321,19.18378121,13.55650229,9.976479038,17.80777734,9.203754735,7.342368858,17.1602229,18.89131384,5.909957374,14.26744337,22.07878004,23.13600066
V322,10.31360044,13.47708019,5.287226883,58.37092639,1.374737203,27.69973852,41.22189877,73.5434554,9.648389131,16.28718974,17.8336451,29.3258862
V323,3.920672854,18.31947272,7.275073066,69.49444788,0.962871891,11.31772285,91.35570694,127.472487,10.12766772,1.993152643,32.19168415,29.93548414
V324,7.313438321,22.99069104,3.554217071,7.39978729,2.179968459,8.890657485,5.69872952,1.262554982,4.167839827,9.342024396,3.823202686,3.366070988
V325,14.04149447,13.77465475,1.465188376,2.046891363,22.76532853,30.94960661,22.89427659,5.217633366,1.58888324,13.95952784,8.305633024,6.249938512
V326,5.371163751,11.92395904,35.70717261,12.41045714,75.53023648,9.290542877,18.30756508,0.826703044,5.805026092,7.820039558,5.214127236,5.121706165
V327,8.692451313,15.03563998,56.61987726,1.533199819,3.568815973,20.09550174,15.51358494,5.011825055,5.549414137,7.521349644,2.433801551,8.045040638
V328,14.63527187,14.47741438,39.37042574,26.09461789,41.52180254,14.56062036,34.78591481,40.15901199,18.47359793,14.65455999,5.597309242,9.297806535
V329,497.780908,20.32602807,8.133330823,68.49584891,16.49295352,11.79012473,16.7206375,3.247776738,72.93266016,43.32945656,34.03362815,19.15232527
V330,11.92469792,21.38788019,4.101330758,8.412431238,2.105593063,27.74848922,7.864997026,3.776649552,34.48393189,21.97580802,23.18243042,3.746794921
V331,6.458219213,11.74868775,1.438673451,1.283385275,1.059269988,8.802470645,8.646072677,1.788293674,3.859546472,8.382970477,11.33029094,4.084391041
V332,1.648095684,5.161474723,894.6063145,1.50357083,1408.637424,4.39906438,11.30603722,1.944998207,394.7321805,3.487571577,23.32123991,6.234818428
V333,2.744541928,8.93739736,55.15573534,3.860020478,50.45413051,9.551310884,17.65230346,9.325611401,5.340503126,12.97463598,6.38041424,2.990176587
V334,8.235826417,28.33043764,46.67976419,18.43144762,45.32406823,13.25809741,10.54100511,30.29474083,26.41225571,1.033375342,29.52413475,26.54632038
V335,273.4943816,7.146805561,4.199171752,123.5850454,6.691798395,5.672276826,23.32945083,2.514827295,67.04438552,34.35206078,3.160543886,4.97171711
V336,53.4141264,23.79827091,18.43080703,76.72905506,6.664741509,12.94954399,51.37224901,30.61626181,19.55070515,22.20395414,2.873360852,4.150679176
V337,299.7209526,31.44101365,23.16677028,72.02460266,12.3204153,13.73886749,13.15761614,8.876684043,5.274095841,5.716109441,38.91751407,36.15914121
V338,522.941634,9.201809221,18.1538779,249.2137649,23.88869338,8.735609736,13.2169927,27.58408157,130.3836047,51.91935863,113.8354453,6.766302804
V339,188.8173546,28.94986904,1.283979048,61.85709745,1.715318286,9.792604929,10.01922622,20.75982074,3.037556217,1.206049698,31.67346896,511.7054442
V340,1.797669506,72.69077334,4.041672641,166.9617101,17.34108459,0.828903253,391.7652264,206.0004879,2.336083407,2.242885451,67.32167678,384.3529519
V341,238.0603431,10.46031538,72.81116049,1.166797907,34.90129761,5.226543294,50.79761342,1.035048683,12.23093094,15.51590816,11.0876575,7.482708196
V342,420.4937994,20.83830395,230.621181,23.5761428,42.75047716,4.496831783,6.589196918,21.26464735,60.70516052,14.51703856,4.702091111,181.4319095
V343,245.5262388,21.5561731,24.37201183,77.49014348,3.050268732,13.62256814,35.35331017,46.72943724,6.925523057,32.02910871,22.8569213,46.22395119
V344,204.0203345,7.546896594,18.38741947,76.63241505,16.20680785,2.768612718,20.52460149,4.561319814,44.57530469,24.09370836,14.86466618,9.64305748
V345,131.9381052,7.253404566,16.71558811,9.639005892,1.734482255,7.732753807,10.07084507,2.582516744,14.7913076,15.58927977,22.16714844,3.597169987
V346,553.2558486,29.62961785,56.31760587,80.08183955,40.92887238,24.38105124,162.9715374,24.66311336,66.5107891,51.75672913,2.413471505,17.37928872
V347,293.65231,24.32154148,0.789491472,53.96661492,5.671847604,1.22700522,10.74810916,31.30313187,74.33301076,42.24378239,16.73284244,9.656536419
V348,234.6699942,16.14787014,20.30997805,64.56001333,9.654261476,10.27485974,7.385776325,3.384757796,64.55725381,32.05869527,20.52694709,9.868411445
V349,300.276126,14.34245615,7.419042853,3.703860198,12.19076809,5.205096123,41.02444731,31.33266656,60.40436051,35.97216023,32.22368058,31.46495124
V350,311.6677894,25.5692703,3.67253602,304.1536647,10.52643696,0.587106324,8.421757271,17.4263069,229.1792568,40.80973177,8.789701824,4.536231512
V351,125.2925545,11.09821599,22.15447667,22.05798067,16.3336758,6.507823897,20.83826871,13.70540788,10.53978068,7.388094123,12.10499389,8.570128126
V352,462.2042505,29.63055801,54.24973327,5.415494112,37.87137796,1.395867678,9.214089266,31.48134684,51.46485876,45.44025931,62.90407052,38.68293221
V353,250.2603292,17.12506784,1.271381247,5.149340364,8.253812393,11.0596047,91.55897926,1.95229853,19.71400694,7.962094378,10.52394623,12.94278334
V354,116.0645649,16.02773272,305.6144712,1.882608398,89.31754571,2.30952053,8.269342107,51.010162,18.62728012,5.995284614,4.115655726,9.407192583
V355,17.88642604,23.5169155,2.526634151,12.01233089,5.916719874,21.16948728,18.15924128,19.30678403,8.6351413,16.13898417,5.739741508,7.14360578
V356,15.15637474,14.83565763,83.76089933,19.53171382,40.62457634,12.03226083,24.71970173,11.46374073,34.2108517,8.41161977,5.759030467,4.353065819
V357,12.75869379,42.34230765,2.328613204,2.751202301,98.64100718,32.66149453,5.578831235,22.01010104,5.332797301,22.5839807,10.65684844,8.833096507
V358,2.04453949,11.69495135,1.695416174,5.645563327,2.658586314,4.247536374,2.952828509,9.417311778,1.964646364,3.398738382,1.585180808,3.928108438
V359,13.07532821,23.72118588,1.832740296,7.25122936,7.177824957,17.3842259,25.69105881,3.402944242,16.05738515,16.12699122,10.57972852,4.941429904
V360,93.78578028,12.75813423,5.408753158,2.101483866,11.37781981,31.29278518,6.065858344,10.01514063,8.651877996,3.727868028,6.137581911,8.198535579
V361,7.937373237,9.798150583,1.447751181,3.56275,1.323661696,9.610559141,8.943200433,6.496812555,3.686682737,6.523006083,8.761814693,11.02168552
V362,303.1843658,26.88341281,12.51091129,137.7239477,9.988340914,9.020984713,5.304095706,3.633290995,17.93103512,17.37026329,4.858326959,6.990240606
V363,4.111340433,26.69333253,6.14822395,83.58024395,11.40295195,54.33662925,78.87776264,94.75618967,66.11649052,17.58209486,51.64231748,6.520746951
V364,6.522108183,12.11060723,1602.763034,30.71809271,2008.166708,28.94317526,4.561712227,73.83560744,605.3111713,8.337314797,7.614773098,22.89168818
V365,3.36540621,29.79753329,33.59912112,20.97446101,52.29131482,10.48167163,4.29013906,11.31637003,59.38592695,13.69121729,5.657705608,26.5780263
V366,37.30422276,11.37075671,11.29843604,46.05728639,0.923595274,16.56881845,29.32143391,102.1335457,3.659729954,4.151197857,26.1606874,6.842633655
V367,6.44365687,12.82303662,1.46982041,1.555860309,1.496527011,17.88995374,11.95997611,20.43622355,3.094085261,10.70845028,3.540107944,2.883716357
V368,4.379780073,11.26066565,0.498264127,1.540073363,1.362402172,16.79725051,4.388283316,13.86611933,2.524550679,12.99177032,19.47329206,5.556530588
V369,2.866138449,20.05916092,1.454731789,15.57811515,4.162870982,8.762117782,10.94818761,1.215481824,0.767473646,9.654907262,10.6545008,2.684614511
V370,4.979989789,20.45352077,3.423087938,14.97709566,3.410832276,10.76771494,13.20859097,5.784765747,3.341199063,13.62103883,12.21296517,7.447736572
